Location,Trait Stack,Input Type,GENCD Planted,Marker Strategy,Traits,Trait Number,Total Embryos,Total Flats,Total Rows,Total Pots,Samples,Hit Pick,Estimated Endpoint Datapoints,Estimated RT Datapoints,Output Type,GENCD Harvested,Handoff Generation,Self,Backcross,Stack,Seg Out,Handoff,Sample Destination,Sample Days After Planting,Transplant Days After Planting,Pot Days After Planting,Pollination Days After Planting,Replant Days After Planting,Traits in Seg,Traits in Stack
Becks,ZL,seed,F1,30-60-60,Bt11;GA21;MIR162,3,43,3,3,8,7,0,21,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,B1,30-60-60,Bt11;GA21;MIR162,3,384,7,3,22,87,30,5061,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,B2,30-60-60,Bt11;GA21;MIR162,3,682,11,5,32,162,60,10086,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,B3,30-60-60,Bt11;GA21;MIR162,3,682,11,5,32,162,60,10086,0,embryo,F2,F3,TRUE,FALSE,FALSE,TRUE,FALSE,"Slater, Iowa",12,5,30,52,95,BT11;GA21,
Becks,ZL,seed,F2,30-60-60,Bt11;GA21;MIR162,3,1734,56,5,26,956,0,0,8604,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Becks,ZL,embryo,B1,48-48-48,Bt11;GA21;MIR162,3,564,6,4,28,66,48,7878,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,NS,48-48-48,Bt11;GA21;MIR162,3,43,3,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,F1,48-48-48,Bt11;GA21;MIR162,3,46,3,3,8,10,0,30,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,B2,48-48-48,Bt11;GA21;MIR162,3,564,6,4,28,66,48,7878,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,B3,48-48-48,Bt11;GA21;MIR162,3,564,6,4,28,66,48,7878,0,embryo,F2,F3,TRUE,FALSE,FALSE,TRUE,FALSE,"Slater, Iowa",12,5,30,52,95,BT11;GA21,
Becks,ZL,embryo,F2,48-48-48,Bt11;GA21;MIR162,3,1734,56,5,26,957,0,0,8613,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Becks,ZL,seed,B1,48-48-48,Bt11;GA21;MIR162,3,564,10,4,28,132,48,8076,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,B2,48-48-48,Bt11;GA21;MIR162,3,564,10,4,28,132,48,8076,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,F1,48-48-48,Bt11;GA21;MIR162,3,43,3,3,8,7,0,21,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,F2,48-48-48,Bt11;GA21;MIR162,3,1734,56,5,26,956,0,0,8604,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Becks,ZL,seed,NS,90-48-48,Bt11;GA21;MIR162,3,16,2,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,F1,90-48-48,Bt11;GA21;MIR162,3,43,3,3,8,7,0,21,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,B1,90-48-48,Bt11;GA21;MIR162,3,973,9,7,42,118,90,14754,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,B2,90-48-48,Bt11;GA21;MIR162,3,564,6,4,28,66,48,7878,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,B3,90-48-48,Bt11;GA21;MIR162,3,564,6,4,28,66,48,7878,0,embryo,F2,F3,TRUE,FALSE,FALSE,TRUE,FALSE,"Slater, Iowa",12,5,30,52,95,BT11;GA21,
Becks,ZL,embryo,F2,90-48-48,Bt11;GA21;MIR162,3,1734,56,5,26,957,0,0,8613,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Becks,ZL,seed,F1,90-48-48,Bt11;GA21;MIR162,3,43,3,3,8,7,0,21,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,B1,90-48-48,Bt11;GA21;MIR162,3,973,16,7,42,235,90,15105,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,B2,90-48-48,Bt11;GA21;MIR162,3,564,10,4,28,132,48,8076,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,B3,90-48-48,Bt11;GA21;MIR162,3,564,10,4,28,132,48,8076,0,embryo,F2,F3,TRUE,FALSE,FALSE,TRUE,FALSE,"Slater, Iowa",12,5,30,52,95,BT11;GA21,
Becks,ZL,seed,F2,90-48-48,Bt11;GA21;MIR162,3,1734,56,5,26,956,0,0,8604,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Becks,ZL,seed,NS,90-90,Bt11;GA21;MIR162,3,16,2,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,F1,90-90,Bt11;GA21;MIR162,3,43,3,3,8,7,0,21,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,F2,90-90,Bt11;GA21;MIR162,3,1734,56,5,26,957,0,0,8613,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Becks,ZL,embryo,B1,90-90,Bt11;GA21;MIR162,3,973,9,7,42,118,90,14754,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,B2,90-90,Bt11;GA21;MIR162,3,973,9,7,42,118,90,14754,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,F1,90-90,Bt11;GA21;MIR162,3,43,3,3,8,7,0,21,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,F2,90-90,Bt11;GA21;MIR162,3,1734,56,5,26,956,0,0,8604,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Becks,ZL,seed,B1,90-90,Bt11;GA21;MIR162,3,973,16,7,42,235,90,15105,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,B2,90-90,Bt11;GA21;MIR162,3,973,16,7,42,235,90,15105,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,NS,90-90-90,Bt11;GA21;MIR162,3,18,2,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,F1,90-90-90,Bt11;GA21;MIR162,3,43,3,3,8,7,0,21,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,F2,90-90-90,Bt11;GA21;MIR162,3,1734,56,5,26,957,0,0,8613,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Becks,ZL,embryo,B1,90-90-90,Bt11;GA21;MIR162,3,973,9,7,42,118,90,14754,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,B2,90-90-90,Bt11;GA21;MIR162,3,973,9,7,42,118,90,14754,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,embryo,B3,90-90-90,Bt11;GA21;MIR162,3,973,9,7,42,118,90,14754,0,embryo,F2,F3,TRUE,FALSE,FALSE,TRUE,FALSE,"Slater, Iowa",12,5,30,52,95,BT11;GA21,
Becks,ZL,seed,F1,90-90-90,Bt11;GA21;MIR162,3,43,3,3,8,7,0,21,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,F2,90-90-90,Bt11;GA21;MIR162,3,1734,56,5,26,956,0,0,8604,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Becks,ZL,seed,B1,90-90-90,Bt11;GA21;MIR162,3,973,16,7,42,235,90,15105,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,B2,90-90-90,Bt11;GA21;MIR162,3,973,16,7,42,235,90,15105,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Becks,ZL,seed,B3,90-90-90,Bt11;GA21;MIR162,3,973,16,7,42,235,90,15105,0,embryo,F2,F3,TRUE,FALSE,FALSE,TRUE,FALSE,"Slater, Iowa",12,5,30,52,95,BT11;GA21,
Gilroy,CF,seed,NS,24-48-48,TC1507,1,16,1,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F1,24-48-48,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B1,24-48-48,TC1507,1,103,4,3,20,34,24,3874,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B2,24-48-48,TC1507,1,162,5,4,28,63,48,7743,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B3,24-48-48,TC1507,1,162,5,4,28,63,48,7743,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F2,24-48-48,TC1507,1,136,4,3,16,25,0,0,75,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,F1,24-48-48,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B1,24-48-48,TC1507,1,103,4,3,20,34,24,3874,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B2,24-48-48,TC1507,1,162,6,4,28,63,48,7743,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B3,24-48-48,TC1507,1,162,6,4,28,63,48,7743,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,F2,24-48-48,TC1507,1,136,8,3,16,100,0,0,300,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,NS,30-60-30,TC1507,1,16,1,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F1,30-60-30,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B1,30-60-30,TC1507,1,119,4,3,22,42,30,4842,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B2,30-60-30,TC1507,1,191,6,5,32,78,60,9678,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B3,30-60-30,TC1507,1,119,4,3,22,42,30,4842,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F2,30-60-30,TC1507,1,136,4,3,16,25,0,0,75,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,F1,30-60-30,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B1,30-60-30,TC1507,1,119,5,3,22,42,30,4842,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B2,30-60-30,TC1507,1,191,7,5,32,78,60,9678,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B3,30-60-30,TC1507,1,119,5,3,22,42,30,4842,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,F2,30-60-30,TC1507,1,136,8,3,16,100,0,0,300,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,NS,30-60-60,TC1507,1,16,1,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F1,30-60-60,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B1,30-60-60,TC1507,1,119,4,3,22,42,30,4842,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B2,30-60-60,TC1507,1,191,6,5,32,78,60,9678,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B3,30-60-60,TC1507,1,191,6,5,32,78,60,9678,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F2,30-60-60,TC1507,1,136,4,3,16,25,0,0,75,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,F1,30-60-60,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B1,30-60-60,TC1507,1,119,5,3,22,42,30,4842,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B2,30-60-60,TC1507,1,191,7,5,32,78,60,9678,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B3,30-60-60,TC1507,1,191,7,5,32,78,60,9678,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,F2,30-60-60,TC1507,1,136,8,3,16,100,0,0,300,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,NS,45-90,TC1507,1,16,1,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F1,45-90,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B1,45-90,TC1507,1,154,5,4,27,59,45,7259,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B2,45-90,TC1507,1,262,7,7,42,113,90,14513,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F2,45-90,TC1507,1,136,4,3,16,25,0,0,75,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,F1,45-90,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B1,45-90,TC1507,1,154,6,4,27,59,45,7259,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B2,45-90,TC1507,1,262,9,7,42,113,90,14513,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,F2,45-90,TC1507,1,136,8,3,16,100,0,0,300,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,NS,48-48,TC1507,1,16,1,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F1,48-48,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B1,48-48,TC1507,1,162,5,4,28,63,48,7743,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B2,48-48,TC1507,1,162,5,4,28,63,48,7743,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F2,48-48,TC1507,1,136,4,3,16,25,0,0,75,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,F1,48-48,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B1,48-48,TC1507,1,162,6,4,28,63,48,7743,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B2,48-48,TC1507,1,162,6,4,28,63,48,7743,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,F2,48-48,TC1507,1,136,8,3,16,100,0,0,300,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,NS,90-90,TC1507,1,16,1,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F1,90-90,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B1,90-90,TC1507,1,262,7,7,42,113,90,14513,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B2,90-90,TC1507,1,262,7,7,42,113,90,14513,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F2,90-90,TC1507,1,136,4,3,16,25,0,0,75,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,F1,90-90,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B1,90-90,TC1507,1,262,9,7,42,113,90,14513,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B2,90-90,TC1507,1,262,9,7,42,113,90,14513,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,F2,90-90,TC1507,1,136,8,3,16,100,0,0,300,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,NS,90-90-90,TC1507,1,16,1,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F1,90-90-90,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B1,90-90-90,TC1507,1,262,7,7,42,113,90,14513,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B2,90-90-90,TC1507,1,262,7,7,42,113,90,14513,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,B3,90-90-90,TC1507,1,262,7,7,42,113,90,14513,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,embryo,F2,90-90-90,TC1507,1,136,4,3,16,25,0,0,75,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CF,seed,F1,90-90-90,TC1507,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B1,90-90-90,TC1507,1,262,9,7,42,113,90,14513,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B2,90-90-90,TC1507,1,262,9,7,42,113,90,14513,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,B3,90-90-90,TC1507,1,262,9,7,42,113,90,14513,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CF,seed,F2,90-90-90,TC1507,1,136,8,3,16,100,0,0,300,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CMS,seed,NS,24-48-48,CMS,1,18,2,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CMS,embryo,F1,24-48-48,CMS,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CMS,embryo,B1,24-48-48,CMS,1,63,4,3,20,27,24,3867,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CMS,embryo,B2,24-48-48,CMS,1,90,5,4,28,54,48,7734,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CMS,embryo,B3,24-48-48,CMS,1,90,5,4,28,54,48,7734,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CMS,embryo,F2,24-48-48,CMS,1,54,2,3,16,0,0,0,0,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CMS,seed,F1,24-48-48,CMS,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CMS,seed,NS,30-60-30,CMS,1,16,2,3,8,2,0,4000,0,embryo,F1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CMS,embryo,F1,30-60-30,CMS,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CMS,embryo,B1,30-60-30,CMS,1,70,4,3,22,34,30,4834,0,embryo,B2,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CMS,embryo,B2,30-60-30,CMS,1,103,6,5,32,67,60,9667,0,embryo,B3,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CMS,embryo,B3,30-60-30,CMS,1,70,4,3,22,34,30,4834,0,embryo,F2,F3,TRUE,FALSE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
Gilroy,CMS,embryo,F2,30-60-30,CMS,1,54,2,3,16,0,0,0,0,seed,F3,F3,TRUE,FALSE,FALSE,FALSE,TRUE,"Slater, Iowa",12,,30,52,135,,
Gilroy,CMS,seed,F1,30-60-30,CMS,1,43,3,3,8,7,0,7,0,embryo,B1,F3,FALSE,TRUE,FALSE,FALSE,FALSE,"Slater, Iowa",12,5,30,52,95,,
